cod_ine,superficie_ha,densidad
071001,24657.64065948899,5.145910014353726
070603,29227.356675538307,0.2055266258487046
070201,134172.58794980706,1.1272645352609634
070102,65589.50867590973,1.625305664763335
070502,1374047.1229810002,0.03966021185778032
070105,96828.2478267239,0.5752143744217173
070103,93948.8099804851,0.2461553265528717
070101,124868.10287893857,12.901469333300197
070104,95564.10860454688,1.5458314021564712
