cod_ine,municipio,ambito,indicador,v2012,v2024,cambio,unidad_cambio,cambio_anual
070103,Porongo,núcleo,brecha_anios_estudio_muj,9.68167657887284,12.304359636017928,2.622683057145087,años,
070103,Porongo,núcleo,brecha_anios_estudio_hom,9.2137296532201,12.004682951525124,2.790953298305025,años,
070103,Porongo,núcleo,pct_asalariados,37.40185581727338,42.18655621710243,4.784700399829049,pp,
070103,Porongo,núcleo,pct_cuenta_propia,33.4332619557459,36.12908792820778,2.6958259724618827,pp,
070103,Porongo,núcleo,pct_empleadores,3.69735902926481,5.5915091897489,1.8941501604840902,pp,
070103,Porongo,núcleo,pct_trab_familiar,2.5124910778015703,4.745879713521442,2.233388635719872,pp,
070103,Porongo,núcleo,pct_catocu_hogar,3.140613847251963,3.874363620674778,0.7337497734228151,pp,
070103,Porongo,núcleo,pct_catocu_cooperativista,0.371163454675232,0.0172577444128052,-0.3539057102624268,pp,
070103,Porongo,núcleo,pct_catocu_asalariado_amplio,40.54246966452534,46.060919837777206,5.518450173251864,pp,
070103,Porongo,núcleo,tasa_participacion,70.05045408678103,69.60969840331165,-0.44075568346937644,pp,
070103,Porongo,núcleo,tasa_ocupacion,69.63673057517659,68.19633353045535,-1.4403970447212373,pp,
070103,Porongo,núcleo,tasa_desocupacion,0.5906078939786805,2.0304137286551693,1.4398058346764888,pp,
070103,Porongo,núcleo,tasa_participacion_fem,52.85527462946818,58.7839491069244,5.9286744774562266,pp,
070103,Porongo,núcleo,tasa_ocupacion_fem,52.37576285963383,57.54832395400049,5.172561094366657,pp,
070103,Porongo,núcleo,pct_sector_primario,37.558886509635975,21.3823453274657,-16.176541182170276,pp,
070103,Porongo,núcleo,pct_sector_secundario,14.760885082084226,13.573215980671328,-1.1876691014128973,pp,
070103,Porongo,núcleo,pct_sector_servicios,36.059957173447536,56.70894814047804,20.648990967030507,pp,
070103,Porongo,núcleo,brecha_participacion,32.0188328489234,20.9550618820866,-11.063770966836803,pp,
070103,Porongo,núcleo,brecha_participacion_hom,84.87410747839158,79.73901098901099,-5.135096489380587,pp,
070103,Porongo,núcleo,brecha_participacion_muj,52.85527462946818,58.7839491069244,5.9286744774562266,pp,
070103,Porongo,núcleo,pct_ocu_profesionales,15.08922198429693,30.75330054361895,15.664078559322018,pp,
070103,Porongo,núcleo,pct_ocu_no_calificado,11.448965024982156,9.80239882647338,-1.6465661985087756,pp,
070103,Porongo,núcleo,pct_agricultura,36.10278372591007,20.191560962982138,-15.911222762927935,pp,
070103,Porongo,núcleo,pct_manufactura,5.010706638115631,4.996117007507118,-0.014589630608512927,pp,
070103,Porongo,núcleo,pct_construccion,9.507494646680945,8.257830701527311,-1.2496639451536335,pp,
070103,Porongo,núcleo,pct_comercio,9.507494646680945,13.081370264906376,3.573875618225431,pp,
070103,Porongo,núcleo,pct_transporte,3.369022127052105,3.753559409785141,0.384537282733036,pp,
070103,Porongo,núcleo,pct_alojamiento,3.3832976445396143,5.9021485891793946,2.51885094463978,pp,
070103,Porongo,núcleo,pct_rama_mineria,1.45610278372591,1.190784364483562,-0.2653184192423479,pp,
070103,Porongo,núcleo,pct_admin_publica,1.284796573875803,2.148589179394253,0.8637926055184502,pp,
070103,Porongo,núcleo,pct_rama_ensenanza,2.6409707351891507,3.0805073776857363,0.43953664249658564,pp,
070103,Porongo,núcleo,pct_rama_salud,2.0842255531763025,4.581931141599793,2.4977055884234907,pp,
070103,Porongo,núcleo,pct_salud_publica,60.37082979695763,62.06866730087348,1.6978375039158493,pp,
070103,Porongo,núcleo,pct_caja_salud,14.010576483645622,16.51820461817867,2.50762813453305,pp,
070103,Porongo,núcleo,pct_salud_privada,19.135600966246653,40.962552970682346,21.826952004435693,pp,
070103,Porongo,núcleo,pct_salud_tradicional,12.9006985702161,8.02127475568624,-4.87942381452986,pp,
070103,Porongo,núcleo,pct_automedicacion,39.30926421623033,37.35189829628989,-1.9573659199404432,pp,
070103,Porongo,núcleo,pct_remedios_caseros,39.04811647189398,46.20773155755427,7.159615085660292,pp,
070103,Porongo,núcleo,pct_registro_civil,95.6169043569279,97.51289448378354,1.8959901268556365,pp,
070103,Porongo,núcleo,pct_cedula_identidad,78.02564438047887,96.9315499606609,18.905905580182036,pp,
